SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,045,New York,Jefferson County,5,113575,59200,54375,8313,4210,4103,13624,7035,6589,5550,2865,2685,12639,7646,4993,88814,46528,42286,86088,45090,40998,49413,27596,21817,32636,17781,14855,22916,11395,11521,17897,8268,9629,8313,4210,4103,7812,4051,3761,7224,3680,3544,6701,3646,3055,10076,6169,3907,9730,5539,4191,8813,4788,4025,7587,4010,3577,6506,3444,3062,5096,2606,2490,5428,2676,2752,6028,2994,3034,6364,3119,3245,5821,2762,3059,4718,2295,2423,3519,1684,1835,2050,904,1146,1789,623,1166,33.8,32.2,35.8
050,36,045,New York,Jefferson County,6,113140,58894,54246,8205,4133,4072,13412,6945,6467,5693,2906,2787,12417,7493,4924,88644,46375,42269,85830,44910,40920,49296,27435,21861,32655,17770,14885,22476,11162,11314,18282,8485,9797,8205,4133,4072,7675,3986,3689,7206,3693,3513,6761,3658,3103,9880,6007,3873,9542,5392,4150,8909,4900,4009,7530,3972,3558,6674,3506,3168,5200,2644,2556,5205,2578,2627,5797,2893,2904,6274,3047,3227,5907,2812,3095,4746,2297,2449,3648,1756,1892,2175,979,1196,1806,641,1165,34.1,32.6,36.0
050,36,047,New York,Kings County,1,2736296,1304869,1431427,192366,98206,94160,307608,158228,149380,125837,63987,61850,211182,102515,108667,2172898,1016175,1156723,2110485,984448,1126037,1188866,578101,610765,883843,427816,456027,624729,291415,333314,390731,162702,228029,192366,98206,94160,176233,90606,85627,163371,83839,79532,145889,74236,71653,159134,76049,83085,242281,114902,127379,252583,123885,128698,211799,103493,108306,177180,85536,91644,162162,76782,85380,155260,72864,82396,157722,73261,84461,149585,68508,81077,126671,56473,70198,102958,44873,58085,64167,26153,38014,47403,18433,28970,49532,16770,32762,35.8,34.6,37.0
050,36,047,New York,Kings County,2,2716455,1294522,1421933,189229,96440,92789,306343,157640,148703,125543,63856,61687,208639,101391,107248,2157530,1008203,1149327,2095340,976586,1118754,1182091,574686,607405,879854,425668,454186,620319,288971,331348,386528,160556,225972,189229,96440,92789,175438,90197,85241,162850,83672,79178,144811,73758,71053,157426,75260,82166,239454,113395,126059,251872,123466,128406,211600,103401,108199,176928,85406,91522,160911,76089,84822,154411,72384,82027,156371,72540,83831,148626,67958,80668,126031,56073,69958,102761,44668,58093,63596,25806,37790,46431,17889,28542,47709,16120,31589,35.8,34.6,37.0
050,36,047,New York,Kings County,3,2634268,1254450,1379818,174682,89032,85650,297582,153000,144582,123919,63191,60728,198000,97084,100916,2099274,980354,1118920,2038085,949227,1088858,1126950,548446,578504,836697,404440,432257,606838,282418,324420,396550,165285,231265,174682,89032,85650,169598,86975,82623,159650,82294,77356,142332,72517,69815,147921,71489,76432,219130,103487,115643,240244,117593,122651,203979,99701,104278,173344,83659,89685,154662,72879,81783,152785,71588,81197,152318,70713,81605,147073,67238,79835,127242,56773,70469,107085,46750,60335,65898,26906,38992,47060,18057,29003,49265,16799,32466,36.5,35.2,37.8
050,36,047,New York,Kings County,4,2596607,1236293,1360314,166402,84702,81700,288755,148387,140368,122424,62349,60075,196394,96472,99922,2079403,971395,1108008,2019026,940855,1078171,1109496,540527,568969,821818,397650,424168,595810,277410,318400,405004,169323,235681,166402,84702,81700,163827,84043,79784,156068,80288,75780,141161,71984,69177,146517,70893,75624,213202,100512,112690,236316,115736,120580,200882,98506,102376,171418,82896,88522,151600,71358,80242,150954,70885,80069,148054,68616,79438,145202,66551,78651,128143,57275,70868,106623,46538,60085,72210,29849,42361,47436,18126,29310,50592,17535,33057,36.8,35.5,38.1
050,36,047,New York,Kings County,5,2592937,1235321,1357616,160616,81561,79055,283660,145734,137926,121168,62035,59133,198502,97756,100746,2088026,976883,1111143,2027493,945991,1081502,1113908,543547,570361,824282,399253,425029,588939,274390,314549,415770,174592,241178,160616,81561,79055,159841,82026,77815,153863,79205,74658,141195,72292,68903,148431,72002,76429,214020,100602,113418,235543,115492,120051,202238,99494,102744,172481,83665,88816,150822,71240,79582,149353,70337,79016,144527,66955,77572,144237,65858,78379,129837,58302,71535,107551,46905,60646,77637,32454,45183,48218,18483,29735,52527,18448,34079,36.9,35.7,38.2
050,36,047,New York,Kings County,6,2617631,1247954,1369677,158113,80383,77730,282824,144951,137873,121139,62448,58691,201694,99724,101970,2116702,991479,1125223,2055555,960172,1095383,1130713,552028,578685,837983,405544,432439,587230,274313,312917,428648,180591,248057,158113,80383,77730,158839,81421,77418,154088,79218,74870,141560,72869,68691,151170,73615,77555,217096,101352,115744,238528,116468,122060,207869,102734,105135,174490,84990,89500,152606,72443,80163,148551,70122,78429,142151,66057,76094,143922,65691,78231,131600,59230,72370,109380,47655,61725,83227,35044,48183,49481,19042,30439,54960,19620,35340,37.0,35.8,38.3
050,36,049,New York,Lewis County,1,26582,13567,13015,1643,853,790,3083,1576,1507,1409,731,678,1940,992,948,21142,10771,10371,20447,10407,10040,9015,4622,4393,6033,3091,2942,7433,3869,3564,5041,2455,2586,1643,853,790,1678,864,814,1772,904,868,1587,817,770,1395,714,681,1515,769,746,1501,799,702,1566,795,771,1451,728,723,1541,814,727,1666,883,783,2137,1110,1027,2089,1062,1027,1764,893,871,1236,626,610,864,420,444,597,279,318,580,237,343,42.1,41.7,42.5
050,36,049,New York,Lewis County,2,26557,13534,13023,1627,836,791,3076,1568,1508,1411,728,683,1934,992,942,21138,10763,10375,20443,10402,10041,9017,4619,4398,6033,3086,2947,7388,3843,3545,5088,2481,2607,1627,836,791,1687,866,821,1750,889,861,1590,820,770,1394,713,681,1512,765,747,1499,797,702,1562,793,769,1460,731,729,1525,802,723,1656,881,775,2119,1098,1021,2088,1062,1026,1786,905,881,1253,638,615,864,415,449,604,284,320,581,239,342,42.1,41.8,42.5
050,36,049,New York,Lewis County,3,26721,13592,13129,1601,835,766,3110,1571,1539,1411,735,676,1955,1011,944,21301,10816,10485,20599,10451,10148,9128,4679,4449,6112,3117,2995,7262,3769,3493,5270,2554,2716,1601,835,766,1730,881,849,1730,874,856,1606,841,765,1410,721,689,1512,762,750,1531,800,731,1565,803,762,1504,752,752,1460,753,707,1653,883,770,2017,1031,986,2132,1102,1030,1871,953,918,1327,680,647,861,388,473,628,295,333,583,238,345,42.1,41.8,42.5
050,36,049,New York,Lewis County,4,26602,13578,13024,1528,799,729,3115,1593,1522,1393,730,663,1900,996,904,21274,10825,10449,20566,10456,10110,9073,4679,4394,6118,3129,2989,7096,3678,3418,5452,2653,2799,1528,799,729,1746,903,843,1707,866,841,1555,826,729,1400,724,676,1455,742,713,1549,789,760,1588,813,775,1526,785,741,1423,724,699,1639,871,768,1899,978,921,2135,1105,1030,1944,999,945,1368,694,674,928,419,509,629,303,326,583,238,345,42.4,42.0,42.9
050,36,049,New York,Lewis County,5,26584,13569,13015,1526,780,746,3123,1606,1517,1381,715,666,1876,985,891,21256,10836,10420,20554,10468,10086,9015,4661,4354,6102,3130,2972,6936,3595,3341,5640,2758,2882,1526,780,746,1723,889,834,1744,886,858,1538,826,712,1375,705,670,1424,743,681,1550,774,776,1609,834,775,1519,779,740,1389,698,691,1639,862,777,1752,913,839,2156,1122,1034,1967,1006,961,1480,738,742,975,466,509,632,301,331,586,247,339,42.7,42.2,43.1
050,36,049,New York,Lewis County,6,26570,13527,13043,1482,749,733,3122,1619,1503,1396,710,686,1883,974,909,21244,10808,10436,20570,10449,10121,9020,4644,4376,6123,3142,2981,6773,3507,3266,5791,2826,2965,1482,749,733,1756,919,837,1748,882,866,1519,802,717,1378,700,678,1410,751,659,1582,773,809,1596,832,764,1535,786,749,1378,681,697,1588,837,751,1672,874,798,2135,1115,1020,1988,997,991,1570,786,784,1026,503,523,617,292,325,590,248,342,42.7,42.3,43.1
050,36,051,New York,Livingston County,1,61836,30900,30936,2674,1354,1320,5715,2943,2772,2859,1452,1407,8891,4203,4688,52026,25872,26154,50588,25151,25437,24151,12299,11852,13107,7005,6102,16938,8496,8442,11652,5447,6205,2674,1354,1320,2983,1540,1443,3438,1764,1674,5010,2424,2586,6034,2870,3164,3158,1752,1406,3225,1734,1491,3509,1798,1711,3215,1721,1494,3350,1741,1609,4039,1987,2052,4823,2423,2400,4726,2345,2381,3889,1933,1956,3117,1519,1598,2018,930,1088,1272,581,691,1356,484,872,41.3,40.6,42.2
050,36,051,New York,Livingston County,2,61596,30734,30862,2668,1360,1308,5690,2931,2759,2851,1446,1405,8863,4176,4687,51821,25717,26104,50387,24997,25390,24029,12192,11837,13018,6928,6090,16794,8402,8392,11712,5491,6221,2668,1360,1308,2976,1541,1435,3417,1748,1669,4992,2408,2584,6019,2856,3163,3127,1721,1406,3179,1704,1475,3500,1795,1705,3212,1708,1504,3286,1697,1589,3991,1962,2029,4784,2399,2385,4733,2344,2389,3930,1955,1975,3152,1542,1610,2030,940,1090,1251,566,685,1349,488,861,41.4,40.7,42.2
050,36,051,New York,Livingston County,3,61698,30891,30807,2632,1353,1279,5642,2926,2716,2831,1436,1395,9005,4253,4752,52029,25903,26126,50593,25176,25417,24303,12383,11920,13162,7040,6122,16386,8219,8167,12040,5664,6376,2632,1353,1279,2969,1542,1427,3368,1730,1638,5047,2436,2611,6094,2907,3187,3179,1731,1448,3102,1703,1399,3526,1844,1682,3355,1762,1593,3118,1620,1498,3919,1974,1945,4601,2287,2314,4748,2338,2410,4068,2029,2039,3301,1620,1681,2093,967,1126,1261,559,702,1317,489,828,41.3,40.5,42.1
050,36,051,New York,Livingston County,4,61385,30635,30750,2705,1387,1318,5489,2846,2643,2783,1406,1377,8945,4222,4723,51805,25705,26100,50408,24996,25412,24189,12225,11964,13157,6956,6201,15960,8019,7941,12346,5799,6547,2705,1387,1318,2939,1520,1419,3246,1685,1561,4976,2378,2598,6056,2891,3165,3150,1680,1470,3111,1692,1419,3447,1799,1648,3449,1785,1664,3032,1583,1449,3821,1954,1867,4374,2159,2215,4733,2323,2410,4147,2038,2109,3274,1624,1650,2274,1051,1223,1350,604,746,1301,482,819,41.5,40.7,42.2
050,36,051,New York,Livingston County,5,61248,30597,30651,2704,1429,1275,5376,2774,2602,2736,1407,1329,8874,4186,4688,51811,25680,26131,50432,24987,25445,24132,12211,11921,13174,6963,6211,15576,7825,7751,12808,6013,6795,2704,1429,1275,2879,1463,1416,3149,1656,1493,4966,2381,2585,5992,2867,3125,3119,1688,1431,3147,1713,1434,3396,1762,1634,3512,1800,1712,3060,1601,1459,3638,1872,1766,4191,2057,2134,4687,2295,2392,4242,2091,2151,3385,1672,1713,2398,1117,1281,1431,642,789,1352,491,861,41.7,40.9,42.6
050,36,051,New York,Livingston County,6,61561,30726,30835,2680,1420,1260,5336,2752,2584,2706,1398,1308,8929,4199,4730,52235,25866,26369,50839,25156,25683,24290,12287,12003,13307,7032,6275,15284,7688,7596,13319,6237,7082,2680,1420,1260,2859,1443,1416,3129,1651,1478,4942,2377,2565,6041,2878,3163,3147,1703,1444,3204,1738,1466,3356,1742,1614,3600,1849,1751,3167,1666,1501,3407,1762,1645,4063,1977,2086,4647,2283,2364,4349,2137,2212,3498,1721,1777,2555,1192,1363,1500,670,830,1417,517,900,41.9,41.1,42.9
050,36,053,New York,Madison County,1,68031,33843,34188,3256,1711,1545,6483,3371,3112,3199,1610,1589,8980,4364,4616,56723,27947,28776,55093,27151,27942,25634,12772,12862,14241,7195,7046,19110,9588,9522,12762,6004,6758,3256,1711,1545,3414,1818,1596,3855,1950,1905,5890,2824,3066,5503,2753,2750,3396,1699,1697,3570,1780,1790,3739,1925,1814,3536,1791,1745,3786,1892,1894,4578,2304,2274,5370,2665,2705,5376,2727,2649,4365,2181,2184,3324,1619,1705,2323,1087,1236,1440,638,802,1310,479,831,41.9,41.1,42.7
050,36,053,New York,Madison County,2,67951,33807,34144,3247,1690,1557,6460,3376,3084,3184,1609,1575,8971,4348,4623,56679,27934,28745,55060,27132,27928,25606,12759,12847,14233,7197,7036,18996,9526,9470,12860,6061,6799,3247,1690,1557,3414,1827,1587,3828,1944,1884,5859,2805,3054,5514,2757,2757,3397,1699,1698,3565,1778,1787,3741,1927,1814,3530,1793,1737,3740,1870,1870,4530,2274,2256,5350,2652,2698,5376,2730,2646,4401,2202,2199,3374,1643,1731,2333,1100,1233,1450,636,814,1302,480,822,41.9,41.2,42.7
050,36,053,New York,Madison County,3,67402,33566,33836,3145,1611,1534,6306,3336,2970,3114,1576,1538,8580,4159,4421,56399,27842,28557,54837,27043,27794,25345,12686,12659,14430,7337,7093,18568,9279,9289,13259,6268,6991,3145,1611,1534,3388,1831,1557,3697,1891,1806,5606,2678,2928,5309,2671,2638,3422,1738,1684,3628,1817,1811,3749,1909,1840,3631,1873,1758,3521,1761,1760,4411,2172,2239,5266,2607,2659,5370,2739,2631,4530,2261,2269,3615,1766,1849,2328,1106,1222,1473,634,839,1313,501,812,42.3,41.6,43.1
050,36,053,New York,Madison County,4,67062,33324,33738,3066,1561,1505,6224,3295,2929,3156,1583,1573,8488,4087,4401,56181,27678,28503,54616,26885,27731,25256,12622,12634,14415,7353,7062,17998,8980,9018,13715,6465,7250,3066,1561,1505,3400,1821,1579,3627,1875,1752,5582,2665,2917,5259,2604,2655,3375,1749,1626,3538,1793,1745,3753,1862,1891,3749,1949,1800,3370,1683,1687,4212,2051,2161,5093,2540,2553,5323,2706,2617,4701,2320,2381,3616,1783,1833,2547,1208,1339,1533,655,878,1318,499,819,42.5,41.9,43.3
050,36,053,New York,Madison County,5,67152,33338,33814,2982,1496,1486,6195,3284,2911,3144,1584,1560,8646,4183,4463,56448,27784,28664,54831,26974,27857,25531,12753,12778,14463,7359,7104,17477,8723,8754,14245,6709,7536,2982,1496,1486,3409,1826,1583,3508,1831,1677,5760,2770,2990,5308,2624,2684,3289,1697,1592,3575,1810,1765,3718,1842,1876,3881,2010,1871,3346,1678,1668,4022,1967,2055,4864,2451,2413,5245,2627,2618,4882,2392,2490,3726,1850,1876,2636,1231,1405,1637,718,919,1364,518,846,42.6,41.9,43.3
050,36,053,New York,Madison County,6,67072,33229,33843,2924,1473,1451,6179,3268,2911,3063,1555,1508,8665,4191,4474,56547,27750,28797,54906,26933,27973,25494,12681,12813,14465,7297,7168,17166,8544,8622,14610,6901,7709,2924,1473,1451,3366,1776,1590,3512,1854,1658,5713,2748,2965,5316,2636,2680,3322,1701,1621,3567,1778,1789,3687,1816,1871,3889,2002,1887,3444,1747,1697,3845,1885,1960,4645,2329,2316,5232,2583,2649,4968,2452,2516,3800,1878,1922,2771,1287,1484,1683,737,946,1388,547,841,42.7,42.1,43.4
050,36,055,New York,Monroe County,1,759348,368273,391075,40594,20586,20008,80205,40994,39211,37077,18986,18091,73571,36895,36676,620326,297439,322887,601472,287707,313765,297630,147537,150093,196109,96256,99853,197174,95371,101803,134618,59185,75433,40594,20586,20008,43396,22041,21355,45936,23553,22383,51430,26443,24987,50091,24838,25253,52497,25959,26538,53672,26518,27154,48039,23645,24394,41901,20134,21767,42688,20490,22198,48832,23716,25116,53883,25988,27895,51771,25177,26594,43543,20642,22901,35238,16145,19093,23625,10384,13241,15061,6244,8817,17151,5770,11381,39.4,38.0,40.7
050,36,055,New York,Monroe County,2,757747,367547,390200,40472,20526,19946,79872,40814,39058,37046,18950,18096,72937,36582,36355,619123,296928,322195,600357,287257,313100,297137,147262,149875,196339,96374,99965,196228,94879,101349,134853,59422,75431,40472,20526,19946,43242,21968,21274,45815,23490,22325,50968,26179,24789,49830,24709,25121,52215,25809,26406,53699,26528,27171,48280,23749,24531,42145,20288,21857,42191,20236,21955,48616,23605,25011,53582,25845,27737,51839,25193,26646,43730,20749,22981,35513,16288,19225,23759,10448,13311,15031,6238,8793,16820,5699,11121,39.4,38.0,40.7
050,36,055,New York,Monroe County,3,756089,366984,389105,39608,20179,19429,78650,40087,38563,36766,18784,17982,73763,37128,36635,619393,297319,322074,601065,287934,313131,299055,148439,150616,197834,97302,100532,192026,92664,99362,137442,60840,76602,39608,20179,19429,42814,21739,21075,45144,23123,22021,51014,26157,24857,50207,24980,25227,51265,25408,25857,53952,26690,27262,49181,24099,25082,43436,21105,22331,40246,19277,20969,47893,23218,24675,51760,24946,26814,52127,25223,26904,44345,21096,23249,36964,16981,19983,24515,10797,13718,15307,6350,8957,16311,5616,10695,39.5,38.1,40.8
050,36,055,New York,Monroe County,4,751827,364713,387114,38745,19801,18944,77230,39243,37987,36636,18726,17910,73262,36906,36356,617370,296162,321208,599216,286943,312273,298508,148237,150271,197822,97375,100447,187416,90163,97253,140716,62499,78217,38745,19801,18944,42253,21444,20809,44189,22569,21620,50762,26021,24741,49924,24841,25083,49677,24564,25113,53754,26643,27111,50041,24534,25507,44350,21634,22716,39523,18950,20573,46285,22284,24001,49849,24029,25820,51759,24900,26859,44937,21435,23502,36698,16841,19857,26808,11860,14948,16172,6764,9408,16101,5599,10502,39.6,38.3,41.0
050,36,055,New York,Monroe County,5,750901,363985,386916,38169,19377,18792,76284,38725,37559,36392,18644,17748,73294,36881,36413,618455,296614,321841,600056,287239,312817,299389,148829,150560,198539,97838,100701,183166,87940,95226,145057,64580,80477,38169,19377,18792,41712,21159,20553,43408,22100,21308,50934,26135,24799,49916,24856,25060,48616,24092,24524,53198,26319,26879,51093,25119,25974,45632,22308,23324,39586,19019,20567,44449,21332,23117,48004,23103,24901,51127,24486,26641,45779,21880,23899,37462,17292,20170,27955,12331,15624,17482,7355,10127,16379,5722,10657,39.8,38.5,41.2
050,36,055,New York,Monroe County,6,752202,364360,387842,37974,19178,18796,75632,38390,37242,36094,18571,17523,72980,36666,36314,621015,297764,323251,602502,288221,314281,300253,149358,150895,199948,98636,101312,180023,86200,93823,149551,66719,82832,37974,19178,18796,41310,20934,20376,43091,21971,21120,50535,25975,24560,49770,24747,25023,48074,23915,24159,52784,25980,26804,52421,25938,26483,46669,22803,23866,40299,19384,20915,42477,20249,22228,46591,22401,24190,50656,24166,26490,46535,22270,24265,38457,17822,20635,29412,13035,16377,18358,7725,10633,16789,5867,10922,40.0,38.7,41.4
050,36,057,New York,Montgomery County,1,49528,24550,24978,3080,1539,1541,5649,2909,2740,2655,1402,1253,3764,1913,1851,39503,19439,20064,38144,18700,19444,17751,8986,8765,11948,5988,5960,12991,6407,6584,9441,4392,5049,3080,1539,1541,3043,1560,1483,3222,1666,1556,3088,1632,1456,2715,1366,1349,2956,1502,1454,3029,1515,1514,3205,1575,1630,2758,1396,1362,2908,1453,1455,3106,1560,1546,3505,1692,1813,3472,1702,1770,3102,1600,1502,2423,1195,1228,1584,744,840,1002,416,586,1330,437,893,40.7,39.7,41.8
050,36,057,New York,Montgomery County,2,49487,24526,24961,3068,1524,1544,5644,2904,2740,2651,1395,1256,3765,1911,1854,39483,19435,20048,38124,18703,19421,17754,8978,8776,11963,5994,5969,12921,6378,6543,9475,4420,5055,3068,1524,1544,3061,1565,1496,3208,1661,1547,3077,1626,1451,2714,1358,1356,2952,1503,1449,3037,1521,1516,3204,1573,1631,2770,1397,1373,2872,1440,1432,3109,1562,1547,3474,1681,1793,3466,1695,1771,3105,1604,1501,2459,1211,1248,1580,746,834,1001,419,582,1330,440,890,40.7,39.8,41.7
050,36,057,New York,Montgomery County,3,49490,24614,24876,3058,1543,1515,5711,2944,2767,2665,1393,1272,3797,1967,1830,39399,19448,19951,38056,18734,19322,17961,9103,8858,12173,6078,6095,12626,6238,6388,9460,4451,5009,3058,1543,1515,3151,1610,1541,3234,1669,1565,3066,1647,1419,2722,1378,1344,2934,1481,1453,3147,1597,1550,3222,1576,1646,2870,1424,1446,2725,1365,1360,3119,1562,1557,3342,1640,1702,3440,1671,1769,3090,1598,1492,2553,1260,1293,1589,757,832,990,417,573,1238,419,819,40.3,39.4,41.3
050,36,057,New York,Montgomery County,4,49434,24536,24898,3044,1518,1526,5726,2945,2781,2673,1370,1303,3813,2003,1810,39316,19388,19928,37991,18703,19288,18046,9121,8925,12230,6091,6139,12396,6125,6271,9552,4484,5068,3044,1518,1526,3217,1647,1570,3179,1641,1538,3087,1639,1448,2729,1391,1338,2847,1425,1422,3167,1630,1537,3247,1575,1672,2969,1461,1508,2656,1353,1303,3058,1508,1550,3260,1600,1660,3422,1664,1758,3090,1570,1520,2453,1214,1239,1771,861,910,1031,439,592,1207,400,807,40.3,39.4,41.3
050,36,057,New York,Montgomery County,5,49580,24606,24974,3101,1565,1536,5733,2939,2794,2680,1375,1305,3814,2010,1804,39409,19405,20004,38066,18727,19339,18126,9142,8984,12279,6097,6182,12215,6044,6171,9758,4576,5182,3101,1565,1536,3243,1663,1580,3137,1616,1521,3097,1611,1486,2750,1434,1316,2821,1413,1408,3165,1588,1577,3224,1591,1633,3069,1505,1564,2672,1355,1317,2972,1486,1486,3183,1568,1615,3388,1635,1753,3098,1546,1552,2457,1245,1212,1870,906,964,1108,484,624,1225,395,830,40.4,39.4,41.3
050,36,057,New York,Montgomery County,6,49648,24706,24942,3142,1607,1535,5738,2937,2801,2646,1366,1280,3865,2088,1777,39482,19488,19994,38122,18796,19326,18175,9229,8946,12294,6098,6196,12056,5974,6082,9907,4636,5271,3142,1607,1535,3226,1648,1578,3142,1612,1530,3075,1605,1470,2806,1526,1280,2862,1443,1419,3110,1553,1557,3195,1588,1607,3127,1514,1613,2696,1372,1324,2931,1463,1468,3083,1516,1567,3346,1623,1723,3056,1510,1546,2529,1281,1248,1946,929,1017,1179,528,651,1197,388,809,40.4,39.3,41.5
050,36,059,New York,Nassau County,1,1395805,686298,709507,75867,39041,36826,154340,79457,74883,74110,38197,35913,116970,59667,57303,1128910,548910,580000,1091488,529603,561885,507164,256358,250806,334350,167894,166456,391127,191900,199227,249041,110142,138899,75867,39041,36826,82827,42749,40078,89779,46108,43671,88456,45702,42754,84358,42762,41596,82643,42006,40637,80137,40201,39936,84995,42454,42541,86575,43233,43342,89572,44558,45014,98752,48345,50407,105459,51605,53854,97344,47392,49952,79530,38126,41404,63445,29636,33809,42072,18438,23634,29039,11842,17197,34955,12100,22855,41.6,40.2,43.1
050,36,059,New York,Nassau County,2,1390584,683993,706591,75463,38847,36616,153953,79289,74664,74089,38155,35934,116329,59390,56939,1124476,546980,577496,1087079,527702,559377,506605,256118,250487,334464,167960,166504,389337,190953,198384,246949,109399,137550,75463,38847,36616,82642,42673,39969,89588,46003,43585,88201,45571,42630,83940,42587,41353,82727,42062,40665,80060,40142,39918,84981,42437,42544,86696,43319,43377,88981,44291,44690,98142,48054,50088,104937,51314,53623,97277,47294,49983,79526,38073,41453,63629,29676,33953,41913,18361,23552,28495,11642,16853,33386,11647,21739,41.6,40.2,43.0
050,36,059,New York,Nassau County,3,1392058,684871,707187,74095,37997,36098,152538,78631,73907,73699,37809,35890,116351,59483,56868,1128880,549487,579393,1091726,530434,561292,509766,257748,252018,337976,169786,168190,384388,188748,195640,253011,112417,140594,74095,37997,36098,82155,42407,39748,88643,45554,43089,88057,45373,42684,83733,42589,41144,83787,42642,41145,81076,40725,40351,85340,42550,42790,87773,43869,43904,87045,43366,43679,96347,47362,48985,102876,50326,52550,98120,47694,50426,81096,38936,42160,66415,30977,35438,43280,19043,24237,28801,11750,17051,33419,11711,21708,41.6,40.3,43.0
050,36,059,New York,Nassau County,4,1386825,682831,703994,72862,37339,35523,151789,78246,73543,73538,37825,35713,114453,58488,55965,1125502,548410,577092,1088636,529421,559215,506050,256012,250038,336381,169139,167242,379052,186440,192612,258750,115354,143396,72862,37339,35523,82071,42395,39676,88040,45291,42749,87596,45097,42499,82073,41776,40297,82472,42024,40448,80292,40301,39991,85008,42487,42521,88609,44327,44282,86474,43105,43369,94169,46580,47589,100555,49104,51451,97854,47651,50203,82570,39647,42923,65969,30750,35219,47110,21034,26076,29851,12214,17637,33250,11709,21541,41.9,40.5,43.2
