state,year,bin,share
Illinois,2016,<HS,5.740621128535276
Illinois,2016,HS/GED,18.22725299393272
Illinois,2016,Some college,25.53393123749219
Illinois,2016,Bachelor's,28.83599284209189
Illinois,2016,Master's+,21.662201797947926
Illinois,2017,<HS,5.54966033619279
Illinois,2017,HS/GED,19.73372340953042
Illinois,2017,Some college,25.135617593097635
Illinois,2017,Bachelor's,28.978529280507757
Illinois,2017,Master's+,20.602469380671394
Illinois,2018,<HS,5.507218391849067
Illinois,2018,HS/GED,19.298265541407787
Illinois,2018,Some college,25.042310794079896
Illinois,2018,Bachelor's,27.811538068356068
Illinois,2018,Master's+,22.34066720430718
Illinois,2019,<HS,5.051416200613387
Illinois,2019,HS/GED,19.91701244813278
Illinois,2019,Some college,27.54205755006314
Illinois,2019,Bachelor's,26.73980696373805
Illinois,2019,Master's+,20.749706837452642
Illinois,2021,<HS,4.091734293295266
Illinois,2021,HS/GED,15.41783687888239
Illinois,2021,Some college,23.485447990855533
Illinois,2021,Bachelor's,31.63322833749696
Illinois,2021,Master's+,25.371752499469846
Illinois,2022,<HS,5.474384051528264
Illinois,2022,HS/GED,16.516507616620235
Illinois,2022,Some college,21.29245450773517
Illinois,2022,Bachelor's,31.8944737518029
Illinois,2022,Master's+,24.822180072313436
Illinois,2023,<HS,4.954430927340859
Illinois,2023,HS/GED,17.35424619575702
Illinois,2023,Some college,21.68316194997048
Illinois,2023,Bachelor's,29.84876563057191
Illinois,2023,Master's+,26.159395296359733
Illinois,2024,<HS,4.774826268764477
Illinois,2024,HS/GED,17.071688577359286
Illinois,2024,Some college,20.82428326464306
Illinois,2024,Bachelor's,31.544177371318554
Illinois,2024,Master's+,25.78502451791462
Indiana,2005,<HS,7.313847551363915
Indiana,2005,HS/GED,22.38504902615619
Indiana,2005,Some college,29.796414544871624
Indiana,2005,Bachelor's,23.708888829517218
Indiana,2005,Master's+,16.795800048091053
Indiana,2006,<HS,12.24340939877045
Indiana,2006,HS/GED,26.67847591261158
Indiana,2006,Some college,26.708577912079008
Indiana,2006,Bachelor's,19.920577032174407
Indiana,2006,Master's+,14.44895974436456
Indiana,2007,<HS,10.30938365872033
Indiana,2007,HS/GED,25.65215725832195
Indiana,2007,Some college,25.976480202254937
Indiana,2007,Bachelor's,21.44617388306498
Indiana,2007,Master's+,16.615804997637806
Indiana,2008,<HS,9.200585419880543
Indiana,2008,HS/GED,24.956818691243754
Indiana,2008,Some college,28.909721398151444
Indiana,2008,Bachelor's,21.528684255633348
Indiana,2008,Master's+,15.404190235090912
Indiana,2009,<HS,12.249752469269966
Indiana,2009,HS/GED,26.451979038373302
Indiana,2009,Some college,27.983047163660075
Indiana,2009,Bachelor's,20.468980173392257
Indiana,2009,Master's+,12.846241155304403
Indiana,2010,<HS,12.569155135229268
Indiana,2010,HS/GED,26.72301777605123
Indiana,2010,Some college,25.104821100855983
Indiana,2010,Bachelor's,21.991667894602884
Indiana,2010,Master's+,13.611338093260638
Indiana,2011,<HS,12.822761497888974
Indiana,2011,HS/GED,21.46356130745812
Indiana,2011,Some college,30.33362983750736
Indiana,2011,Bachelor's,21.84317017251532
Indiana,2011,Master's+,13.536877184630224
Indiana,2012,<HS,9.085805640643878
Indiana,2012,HS/GED,23.43271378186744
Indiana,2012,Some college,27.9567005528368
Indiana,2012,Bachelor's,22.27578379565785
Indiana,2012,Master's+,17.24899622899403
Indiana,2013,<HS,7.8015099696715495
Indiana,2013,HS/GED,23.044460218106728
Indiana,2013,Some college,35.659805123572305
Indiana,2013,Bachelor's,19.887720203910433
Indiana,2013,Master's+,13.606504484738982
Indiana,2014,<HS,6.836443753240021
Indiana,2014,HS/GED,22.028252980819076
Indiana,2014,Some college,24.371435977190252
Indiana,2014,Bachelor's,25.25272161741835
Indiana,2014,Master's+,21.511145671332297
Indiana,2015,<HS,8.060186760424937
Indiana,2015,HS/GED,22.076039973283933
Indiana,2015,Some college,29.038599674870515
Indiana,2015,Bachelor's,21.28463952213527
Indiana,2015,Master's+,19.540534069285346
Indiana,2016,<HS,9.385691097515295
Indiana,2016,HS/GED,23.796978399300787
Indiana,2016,Some college,24.258958671494568
Indiana,2016,Bachelor's,24.687226869771507
Indiana,2016,Master's+,17.871144961917842
Indiana,2017,<HS,5.833354368074311
Indiana,2017,HS/GED,21.377186561324685
Indiana,2017,Some college,26.96317237549537
Indiana,2017,Bachelor's,28.81086402302042
Indiana,2017,Master's+,17.015422672085215
Indiana,2018,<HS,5.2821621360513005
Indiana,2018,HS/GED,22.9340514690787
Indiana,2018,Some college,29.571171519315996
Indiana,2018,Bachelor's,21.082758703974303
Indiana,2018,Master's+,21.129856171579696
Indiana,2019,<HS,6.511865498439773
Indiana,2019,HS/GED,22.888141164451255
Indiana,2019,Some college,25.205716760502384
Indiana,2019,Bachelor's,25.24236266115868
Indiana,2019,Master's+,20.151913915447913
Indiana,2021,<HS,5.2696349897856205
Indiana,2021,HS/GED,23.607521720938244
Indiana,2021,Some college,25.126141426074973
Indiana,2021,Bachelor's,23.58783135198996
Indiana,2021,Master's+,22.408870511211205
Indiana,2022,<HS,5.163067626410735
Indiana,2022,HS/GED,22.814233664673548
Indiana,2022,Some college,25.675692831118052
Indiana,2022,Bachelor's,24.85432456106943
Indiana,2022,Master's+,21.492681316728238
Indiana,2023,<HS,6.05086561777477
Indiana,2023,HS/GED,17.91856989793041
Indiana,2023,Some college,26.25613263407207
Indiana,2023,Bachelor's,30.29803191789319
Indiana,2023,Master's+,19.476399932329556
Indiana,2024,<HS,8.123849144104208
Indiana,2024,HS/GED,18.621018891086408
Indiana,2024,Some college,23.504057832639976
Indiana,2024,Bachelor's,27.605537748073385
Indiana,2024,Master's+,22.145536384096022
Iowa,2005,<HS,13.159444876416673
Iowa,2005,HS/GED,21.3684880186612
Iowa,2005,Some college,29.438514643858532
Iowa,2005,Bachelor's,18.828491317358214
Iowa,2005,Master's+,17.20506114370538
Iowa,2006,<HS,10.339863110691528
Iowa,2006,HS/GED,32.657540712768466
Iowa,2006,Some college,25.86971914090158
Iowa,2006,Bachelor's,17.358980410667925
Iowa,2006,Master's+,13.773896624970497
Iowa,2007,<HS,11.421360255047821
Iowa,2007,HS/GED,25.278958554729016
Iowa,2007,Some college,31.52763018065887
Iowa,2007,Bachelor's,17.505313496280554
Iowa,2007,Master's+,14.266737513283742
Iowa,2008,<HS,9.967337759691583
Iowa,2008,HS/GED,22.180873848789894
Iowa,2008,Some college,29.037267080745345
Iowa,2008,Bachelor's,22.309381023773827
Iowa,2008,Master's+,16.505140286999357
Iowa,2009,<HS,13.213101546279942
Iowa,2009,HS/GED,23.51956865297016
Iowa,2009,Some college,27.644014750085216
Iowa,2009,Bachelor's,20.532366521025068
Iowa,2009,Master's+,15.090948529639615
Iowa,2010,<HS,11.250401800064289
Iowa,2010,HS/GED,20.475731276117003
Iowa,2010,Some college,29.841999851643052
Iowa,2010,Bachelor's,25.9006502979502
Iowa,2010,Master's+,12.531216774225454
Iowa,2011,<HS,9.09475886807493
Iowa,2011,HS/GED,26.188222399362292
Iowa,2011,Some college,24.935233160621763
Iowa,2011,Bachelor's,23.216420884814667
Iowa,2011,Master's+,16.565364687126344
Iowa,2012,<HS,7.4837832478826165
Iowa,2012,HS/GED,19.530918052290176
Iowa,2012,Some college,32.685607455457045
Iowa,2012,Bachelor's,27.442426989207714
Iowa,2012,Master's+,12.857264255162452
Iowa,2013,<HS,7.998038437288373
Iowa,2013,HS/GED,22.716764355603296
Iowa,2013,Some college,29.890479415267496
Iowa,2013,Bachelor's,26.23590126801018
Iowa,2013,Master's+,13.158816523830652
Iowa,2014,<HS,10.963475809460636
Iowa,2014,HS/GED,21.406658098752125
Iowa,2014,Some college,26.174287964843913
Iowa,2014,Bachelor's,28.52079101198126
Iowa,2014,Master's+,12.934787114962065
Iowa,2015,<HS,7.7793078538049985
Iowa,2015,HS/GED,21.70124387656049
Iowa,2015,Some college,26.435198771925865
Iowa,2015,Bachelor's,28.12605819807211
Iowa,2015,Master's+,15.958191299636546
Iowa,2016,<HS,9.214638344127904
Iowa,2016,HS/GED,20.9225961320712
Iowa,2016,Some college,31.77680148557453
Iowa,2016,Bachelor's,23.03772815797817
Iowa,2016,Master's+,15.048235880248201
Iowa,2017,<HS,8.832867665735332
Iowa,2017,HS/GED,17.61705190077047
Iowa,2017,Some college,29.411142155617643
Iowa,2017,Bachelor's,21.137075607484547
Iowa,2017,Master's+,23.001862670392008
Iowa,2018,<HS,3.2789013214257903
Iowa,2018,HS/GED,22.433084971053248
Iowa,2018,Some college,23.006827799267892
Iowa,2018,Bachelor's,27.321581557153614
Iowa,2018,Master's+,23.959604351099458
Iowa,2019,<HS,7.002059429243896
Iowa,2019,HS/GED,27.823691460055095
Iowa,2019,Some college,24.536628420123566
Iowa,2019,Bachelor's,25.165155527026666
Iowa,2019,Master's+,15.472465163550778
Iowa,2021,<HS,6.734387625533881
Iowa,2021,HS/GED,21.61837700565624
Iowa,2021,Some college,25.037515872099736
Iowa,2021,Bachelor's,25.10215860556389
Iowa,2021,Master's+,21.507560891146255
Iowa,2022,<HS,5.487676673285831
Iowa,2022,HS/GED,18.775843943464547
Iowa,2022,Some college,25.46197874080131
Iowa,2022,Bachelor's,30.872561616633572
Iowa,2022,Master's+,19.40193902581474
Iowa,2023,<HS,4.690517796376345
Iowa,2023,HS/GED,21.88218522946749
Iowa,2023,Some college,26.519819736963118
Iowa,2023,Bachelor's,30.382599098684814
Iowa,2023,Master's+,16.52487813850823
Iowa,2024,<HS,6.893345449166333
Iowa,2024,HS/GED,14.769341307242028
Iowa,2024,Some college,29.012489169713234
Iowa,2024,Bachelor's,29.217472158238415
Iowa,2024,Master's+,20.10735191563999
Kansas,2005,<HS,5.655063880893711
Kansas,2005,HS/GED,22.427681030377073
Kansas,2005,Some college,28.314662580498208
Kansas,2005,Bachelor's,28.57764065185431
Kansas,2005,Master's+,15.0249518563767
Kansas,2006,<HS,13.374808575803982
Kansas,2006,HS/GED,21.78790199081164
Kansas,2006,Some college,24.910030627871365
Kansas,2006,Bachelor's,22.544027565084228
Kansas,2006,Master's+,17.38323124042879
Kansas,2007,<HS,11.111532050310654
Kansas,2007,HS/GED,26.409304440066677
Kansas,2007,Some college,29.959084709804518
Kansas,2007,Bachelor's,21.065691771480527
Kansas,2007,Master's+,11.454387028337628
Kansas,2008,<HS,11.781706902414145
Kansas,2008,HS/GED,21.623408515622046
Kansas,2008,Some college,27.666326646265443
Kansas,2008,Bachelor's,26.172125883108542
Kansas,2008,Master's+,12.756432052589822
Kansas,2009,<HS,8.270124785906532
Kansas,2009,HS/GED,20.97096484789169
Kansas,2009,Some college,29.563249327134816
Kansas,2009,Bachelor's,30.301362042247774
Kansas,2009,Master's+,10.894298996819183
Kansas,2010,<HS,10.58633754736092
Kansas,2010,HS/GED,21.78227107326406
Kansas,2010,Some college,35.96241137412312
Kansas,2010,Bachelor's,20.750647109577223
