"state","sldl18","puma22","stab","PUMA22name","pop20","afact"
"State code","State legislative district, lower (2018)","PUMA (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","sldl18-to-puma22 allocation factor"
"33","818","00301","NH","Strafford & Rockingham (Northern) Counties",12199,1 
"33","901","00100","NH","Grafton, Sullivan, Coos Counties",8738,1 
"33","902","00100","NH","Grafton, Sullivan, Coos Counties",4143,1 
"33","903","00100","NH","Grafton, Sullivan, Coos Counties",4491,1 
"33","904","00100","NH","Grafton, Sullivan, Coos Counties",4461,1 
"33","905","00100","NH","Grafton, Sullivan, Coos Counties",3997,1 
"33","906","00100","NH","Grafton, Sullivan, Coos Counties",7817,1 
"33","907","00100","NH","Grafton, Sullivan, Coos Counties",4610,1 
"33","908","00100","NH","Grafton, Sullivan, Coos Counties",4806,1 
"34","001","00102","NJ","Atlantic County (Outside Somers Point City)--West to Hammonton Town",4753,0.022 
"34","001","02401","NJ","Cumberland County (South)--Vineland & Millville Cities",109190,0.5052 
"34","001","02501","NJ","Salem & Cumberland (North) Counties--Bridgeton City",6918,0.032 
"34","001","02601","NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",95263,0.4408 
"34","002","00101","NJ","Atlantic County (East)--Atlantic City, Pleasantville, Northfield & Coast",107068,0.4953 
"34","002","00102","NJ","Atlantic County (Outside Somers Point City)--West to Hammonton Town",98619,0.4562 
"34","002","02601","NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",10469,0.0484 
"34","003","02201","NJ","Gloucester County (Northeast)--Woodbury City",34517,0.148 
"34","003","02202","NJ","Gloucester County (South & West)--Glassboro Borough",95840,0.4109 
"34","003","02401","NJ","Cumberland County (South)--Vineland & Millville Cities",3913,0.0168 
"34","003","02501","NJ","Salem & Cumberland (North) Counties--Bridgeton City",98968,0.4243 
"34","004","02102","NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs",28957,0.1254 
"34","004","02103","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",107477,0.4653 
"34","004","02201","NJ","Gloucester County (Northeast)--Woodbury City",48677,0.2107 
"34","004","02202","NJ","Gloucester County (South & West)--Glassboro Borough",45897,0.1987 
"34","005","02101","NJ","Camden County (North)--Camden & Gloucester Cities",86177,0.3889 
"34","005","02102","NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs",31575,0.1425 
"34","005","02103","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",26497,0.1196 
"34","005","02201","NJ","Gloucester County (Northeast)--Woodbury City",48487,0.2188 
"34","005","02202","NJ","Gloucester County (South & West)--Glassboro Borough",28876,0.1303 
"34","006","02002","NJ","Burlington County (West Central)",19980,0.0853 
"34","006","02101","NJ","Camden County (North)--Camden & Gloucester Cities",40894,0.1747 
"34","006","02102","NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs",46047,0.1967 
"34","006","02103","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",6817,0.0291 
"34","006","02104","NJ","Camden County (East Central)--Haddonfield Borough",120370,0.5142 
"34","007","02001","NJ","Burlington County (North)--Burlington City",164141,0.7133 
"34","007","02002","NJ","Burlington County (West Central)",65988,0.2867 
"34","008","00102","NJ","Atlantic County (Outside Somers Point City)--West to Hammonton Town",14711,0.0663 
"34","008","02002","NJ","Burlington County (West Central)",75587,0.3407 
"34","008","02003","NJ","Burlington County (South & East)",102868,0.4637 
"34","008","02103","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",28674,0.1293 
"34","009","00101","NJ","Atlantic County (East)--Atlantic City, Pleasantville, Northfield & Coast",38914,0.1652 
"34","009","01201","NJ","Ocean County (South)",124032,0.5266 
"34","009","01202","NJ","Ocean County (Central)--Toms River & Berkeley",63769,0.2707 
"34","009","02003","NJ","Burlington County (South & East)",8824,0.0375 
"34","010","01202","NJ","Ocean County (Central)--Toms River & Berkeley",96121,0.4203 
"34","010","01204","NJ","Ocean County (Northwest)",47751,0.2088 
"34","010","01205","NJ","Ocean County (Northeast)--Brick & Point Pleasant",84841,0.3709 
"34","011","01101","NJ","Monmouth County (Southeast)--Wall, Tinton Falls (South)",42834,0.1886 
"34","011","01102","NJ","Monmouth County (Southwest)--Freehold, Manalapan",47907,0.211 
"34","011","01103","NJ","Monmouth County (Southeast)--Long Branch, Asbury Park & Eatontown",108169,0.4764 
"34","011","01104","NJ","Monmouth County (Northeast)--Red Bank, Northeast Middletown",18196,0.0801 
"34","011","01106","NJ","Monmouth County (Central)",9957,0.0439 
"34","012","00901","NJ","Middlesex County (Southeast)",66876,0.2895 
"34","012","01102","NJ","Monmouth County (Southwest)--Freehold, Manalapan",63442,0.2747 
"34","012","01105","NJ","Monmouth County (Northwest)--Matawan & Aberdeen",9565,0.0414 
"34","012","01204","NJ","Ocean County (Northwest)",66616,0.2884 
"34","012","02003","NJ","Burlington County (South & East)",24472,0.106 
"34","013","01103","NJ","Monmouth County (Southeast)--Long Branch, Asbury Park & Eatontown",6150,0.027 
"34","013","01104","NJ","Monmouth County (Northeast)--Red Bank, Northeast Middletown",88830,0.3901 
"34","013","01105","NJ","Monmouth County (Northwest)--Matawan & Aberdeen",91213,0.4006 
"34","013","01106","NJ","Monmouth County (Central)",41502,0.1823 
"34","014","00901","NJ","Middlesex County (Southeast)",62540,0.2671 
"34","014","00902","NJ","Middlesex County (Southwest)",27926,0.1192 
"34","014","02303","NJ","Mercer County (Southwest)",143718,0.6137 
"34","015","00800","NJ","Hunterdon County",11061,0.0494 
"34","015","02301","NJ","Mercer County (West Central)--Trenton City",128135,0.572 
"34","015","02302","NJ","Mercer County (North)--Princeton Borough",84806,0.3786 
"34","016","00800","NJ","Hunterdon County",49506,0.2119 
"34","016","00902","NJ","Middlesex County (Southwest)",47043,0.2014 
"34","016","01001","NJ","Somerset County (North & West)",37600,0.1609 
"34","016","01002","NJ","Somerset County (South)",45497,0.1947 
"34","016","01003","NJ","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",23299,0.0997 
"34","016","02302","NJ","Mercer County (North)--Princeton Borough",30681,0.1313 
"34","017","00902","NJ","Middlesex County (Southwest)",26377,0.1121 
"34","017","00903","NJ","Middlesex County (Northwest)--North Piscataway & South Plainfield",50848,0.216 
"34","017","00906","NJ","Middlesex County (Central)--New Brunswick & Highland Park",89787,0.3815 
"34","017","01002","NJ","Somerset County (South)",68364,0.2904 
"34","018","00901","NJ","Middlesex County (Southeast)",2455,0.0107 
"34","018","00902","NJ","Middlesex County (Southwest)",16702,0.0725 
"34","018","00903","NJ","Middlesex County (Northwest)--North Piscataway & South Plainfield",45604,0.198 
"34","018","00904","NJ","Middlesex County (North Central)--Metuchen & South Edison",101371,0.4401 
"34","018","00906","NJ","Middlesex County (Central)--New Brunswick & Highland Park",64203,0.2787 
"34","019","00904","NJ","Middlesex County (North Central)--Metuchen & South Edison",14040,0.0587 
"34","019","00905","NJ","Middlesex County (Northeast)--Carteret & North Woodbridge",114925,0.4805 
"34","019","00907","NJ","Middlesex County (East Central)--Perth Amboy & Sayreville",110192,0.4608 
"34","020","01901","NJ","Union County (North Central)--Union Twp & Roselle Park",82184,0.3394 
"34","020","01904","NJ","Union County (Southeast)--Linden, Rahway & Roselle",22695,0.0937 
"34","020","01905","NJ","Union County (Northeast)--Elizabeth",137298,0.5669 
"34","021","01001","NJ","Somerset County (North & West)",44677,0.199 
"34","021","01003","NJ","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",6449,0.0287 
"34","021","01504","NJ","Morris County (South)--Morristown, Madison & Florham Park",17841,0.0795 
"34","021","01901","NJ","Union County (North Central)--Union Twp & Roselle Park",22394,0.0997 
"34","021","01902","NJ","Union County (Northwest)--Summit & Cranford",102153,0.4549 
"34","021","01903","NJ","Union County (Southwest)--Plainfield & Westfield",31032,0.1382 
"34","022","00903","NJ","Middlesex County (Northwest)--North Piscataway & South Plainfield",22273,0.0969 
"34","022","01003","NJ","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",30089,0.1308 
"34","022","01903","NJ","Union County (Southwest)--Plainfield & Westfield",87328,0.3798 
"34","022","01904","NJ","Union County (Southeast)--Linden, Rahway & Roselle",90261,0.3925 
"34","023","00800","NJ","Hunterdon County",68380,0.3077 
"34","023","01001","NJ","Somerset County (North & West)",21044,0.0947 
"34","023","01003","NJ","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",60449,0.272 
"34","023","01700","NJ","Warren County",72358,0.3256 
"34","024","01502","NJ","Morris County (West)",28886,0.1373 
"34","024","01600","NJ","Sussex County",144221,0.6855 
"34","024","01700","NJ","Warren County",37274,0.1772 
"34","025","01001","NJ","Somerset County (North & West)",7893,0.0357 
"34","025","01501","NJ","Morris County (North)--Dover Town & Kinnelon Borough",49406,0.2235 
"34","025","01502","NJ","Morris County (West)",102923,0.4656 
"34","025","01503","NJ","Morris County (East)--Lincoln Park Borough",17667,0.0799 
"34","025","01504","NJ","Morris County (South)--Morristown, Madison & Florham Park",43154,0.1952 
"34","026","00504","NJ","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes",24862,0.1107 
"34","026","01403","NJ","Essex County (Northwest)--Montclair",40150,0.1788 
"34","026","01501","NJ","Morris County (North)--Dover Town & Kinnelon Borough",63892,0.2845 
"34","026","01503","NJ","Morris County (East)--Lincoln Park Borough",89527,0.3986 
"34","026","01504","NJ","Morris County (South)--Morristown, Madison & Florham Park",6153,0.0274 
"34","027","01402","NJ","Essex County (South Central)--Irvington",44168,0.1889 
"34","027","01403","NJ","Essex County (Northwest)--Montclair",11271,0.0482 
"34","027","01404","NJ","Essex County (Southwest)--West Orange & Livingston",108182,0.4628 
"34","027","01503","NJ","Morris County (East)--Lincoln Park Borough",11105,0.0475 
"34","027","01504","NJ","Morris County (South)--Morristown, Madison & Florham Park",59053,0.2526 
"34","028","01401","NJ","Essex County (Northeast)--Bloomfield",83248,0.3294 
"34","028","01402","NJ","Essex County (South Central)--Irvington",61176,0.242 
"34","028","01403","NJ","Essex County (Northwest)--Montclair",7802,0.0309 
"34","028","01406","NJ","Essex County (Southeast)--Newark (North & East)",14815,0.0586 
"34","028","01407","NJ","Essex County (Southeast)--Newark (West & Southwest)",85701,0.3391 
"34","029","01401","NJ","Essex County (Northeast)--Bloomfield",38222,0.1533 
"34","029","01406","NJ","Essex County (Southeast)--Newark (North & East)",141589,0.568 
"34","029","01407","NJ","Essex County (Southeast)--Newark (West & Southwest)",69444,0.2786 
"34","030","01101","NJ","Monmouth County (Southeast)--Wall, Tinton Falls (South)",60809,0.2253 
"34","030","01106","NJ","Monmouth County (Central)",55041,0.2039 
"34","030","01203","NJ","Ocean County (Lakewood)",135158,0.5007 
"34","030","01205","NJ","Ocean County (Northeast)--Brick & Point Pleasant",18941,0.0702 
"34","031","00601","NJ","Hudson County (Central)--Jersey City (North)",74167,0.2846 
"34","031","00602","NJ","Hudson County (Central)--Jersey City (South)",114781,0.4404 
"34","031","00605","NJ","Hudson County (South & West)--Bayonne, Kearney & Harrison",71686,0.275 
"34","032","00303","NJ","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park",29361,0.1204 
"34","032","00604","NJ","Hudson County (North)--West New York, Secaucus & North Bergen",150471,0.617 
"34","032","00605","NJ","Hudson County (South & West)--Bayonne, Kearney & Harrison",64043,0.2626 
"34","033","00601","NJ","Hudson County (Central)--Jersey City (North)",91722,0.3673 
"34","033","00602","NJ","Hudson County (Central)--Jersey City (South)",11779,0.0472 
"34","033","00603","NJ","Hudson County (Northeast)--Union City & Hoboken",146205,0.5855 
"34","034","00501","NJ","Passaic County (South)--Passaic & Clifton (SE)",72638,0.3087 
"34","034","00502","NJ","Passaic County (Central)--Hawthorne",17658,0.0751 
"34","034","01403","NJ","Essex County (Northwest)--Montclair",40921,0.1739 
"34","034","01405","NJ","Essex County (Central)--Orange & East Orange",104059,0.4423 
"34","035","00304","NJ","Bergen County (West Central)--Fair Lawn, Garfield & Lodi",54077,0.2271 
"34","035","00502","NJ","Passaic County (Central)--Hawthorne",24351,0.1022 
"34","035","00503","NJ","Passaic County--Paterson",159732,0.6707 
"34","036","00301","NJ","Bergen County (South Central)--Hackensack & Teaneck",13224,0.0565 
"34","036","00302","NJ","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights",113091,0.4832 
"34","036","00303","NJ","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park",37194,0.1589 
"34","036","00501","NJ","Passaic County (South)--Passaic & Clifton (SE)",70537,0.3014 
"34","037","00301","NJ","Bergen County (South Central)--Hackensack & Teaneck",96054,0.4141 
"34","037","00303","NJ","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park",69787,0.3008 
"34","037","00305","NJ","Bergen County (East)--Tenafly, Park Ridge, Englewood City & Cresskill",66144,0.2851 
"34","038","00302","NJ","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights",12125,0.0533 
"34","038","00304","NJ","Bergen County (West Central)--Fair Lawn, Garfield & Lodi",75427,0.3316 
"34","038","00307","NJ","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford",99885,0.4391 
"34","038","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood",20377,0.0896 
"34","038","00502","NJ","Passaic County (Central)--Hawthorne",19637,0.0863 
"34","039","00305","NJ","Bergen County (East)--Tenafly, Park Ridge, Englewood City & Cresskill",60416,0.2771 
"34","039","00306","NJ","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes",53033,0.2433 
"34","039","00307","NJ","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford",17863,0.0819 
"34","039","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood",55853,0.2562 
"34","039","00504","NJ","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes",30829,0.1414 
"34","040","00306","NJ","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes",51584,0.2362 
"34","040","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood",30237,0.1385 
"34","040","00502","NJ","Passaic County (Central)--Hawthorne",52520,0.2405 
"34","040","00504","NJ","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes",51354,0.2352 
"34","040","01403","NJ","Essex County (Northwest)--Montclair",12980,0.0594 
"34","040","01501","NJ","Morris County (North)--Dover Town & Kinnelon Borough",19678,0.0901 
"35","001","00200","NM","San Juan County (NE)--Farmington, Bloomfield & Aztec Cities",29381,1 
"35","002","00200","NM","San Juan County (NE)--Farmington, Bloomfield & Aztec Cities",27273,1 
"35","003","00200","NM","San Juan County (NE)--Farmington, Bloomfield & Aztec Cities",25710,1 
"35","004","00100","NM","Northwest New Mexico Navajo Nation",13750,0.4899 
"35","004","00200","NM","San Juan County (NE)--Farmington, Bloomfield & Aztec Cities",14317,0.5101 
"35","005","00100","NM","Northwest New Mexico Navajo Nation",28443,0.9834 
